dx,dy,mode
77.8,198.4,0
79.1,199.6,0
66.5,207.5,0
66.2,208.1,0
62.7,211.4,0
73.5,211.1,0
-195.2,179.8,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
155.6,15.3,0
142.4,1.2,0
129.1,-2.3,0
118.8,-3.3,0
100.8,-7.0,0
90.3,-5.3,0
90.5,-0.6,0
85.0,2.5,0
83.6,0.6,0
76.9,-3.7,0
67.6,-4.6,0
53.4,6.5,0
29.4,2.4,0
5.8,-12.8,0
-12.9,-2.0,0
-26.1,-4.0,0
-42.5,-11.1,1
-59.4,-1.8,1
-78.7,-19.5,1
-102.9,-8.5,1
-119.5,-10.5,1
-134.1,-15.6,1
-140.7,-22.4,1
-146.1,-31.9,1
-148.7,-15.2,1
-150.5,-27.1,1
-146.2,-25.2,1
-148.3,-25.7,1
-137.7,-15.8,1
-137.5,-25.6,1
-127.0,-23.3,1
-115.9,-6.3,1
-121.3,-4.5,1
-115.8,-2.2,1
-119.9,-1.0,1
-120.8,-16.5,1
-126.5,-18.7,1
-135.2,-22.1,1
-151.8,-8.8,1
-160.9,-15.7,1
-175.1,-17.4,1
-188.8,-12.0,1
-199.0,-4.6,1
-203.0,-7.9,1
-204.5,5.2,1
-206.7,1.8,1
-204.6,-5.9,1
-204.3,-4.5,1
-201.0,-20.5,1
-200.7,-3.4,1
-182.5,-18.6,1
-175.4,-21.9,1
-157.4,-22.2,1
-151.6,-12.6,1
-133.4,-5.6,1
-126.9,-5.8,1
-123.1,-3.9,1
-123.3,-3.9,1
-126.6,-8.2,1
-127.1,-5.1,1
-135.3,-7.8,1
-136.9,-17.2,1
-138.6,-11.6,1
-135.5,-19.4,1
-133.9,-20.3,1
-132.3,-20.9,1
-125.9,-17.0,0
-36.9,57.5,0
-8.8,85.3,0
4.8,76.9,0
18.2,72.3,0
35.1,65.3,0
60.2,74.4,0
79.5,87.6,0
93.7,90.5,0
116.5,86.5,0
135.5,85.3,0
164.2,93.2,0
179.0,92.7,0
205.9,89.6,0
223.5,85.0,0
251.0,75.5,0
266.1,87.6,0
279.1,81.0,0
295.3,58.9,0
307.8,69.4,0
315.4,69.8,0
319.1,74.0,0
324.0,48.9,0
323.8,53.3,0
315.9,59.6,0
316.5,60.2,0
309.9,72.6,0
295.4,74.4,0
282.7,67.7,0
278.1,74.1,0
268.7,72.3,0
262.2,72.7,0
248.4,66.4,0
248.4,64.8,0
250.3,67.3,0
238.6,62.1,0
246.3,66.7,0
248.6,64.6,0
245.1,71.9,0
252.7,82.2,0
262.2,67.6,0
261.6,78.2,0
265.3,87.2,0
256.6,87.4,0
259.6,79.8,0
256.7,63.2,0
250.8,70.3,0
235.5,74.6,0
222.4,79.2,0
214.5,66.0,0
206.2,73.7,0
206.0,72.2,0
208.1,58.4,0
201.2,66.9,0
206.5,59.2,0
201.7,65.1,0
208.3,55.5,0
214.2,72.3,0
234.7,65.6,0
253.3,67.4,0
267.4,80.1,0
279.7,93.0,0
299.7,85.8,0
318.0,56.2,0
344.7,51.8,0
376.2,87.4,0
398.4,65.8,0
424.1,61.1,0
446.1,59.3,0
456.0,54.8,0
463.1,44.8,0
470.2,65.6,0
468.5,49.7,0
468.3,63.8,0
470.6,54.1,0
468.6,64.5,0
464.4,60.8,0
448.0,76.3,0
434.7,79.8,0
410.8,70.4,0
394.4,73.8,0
378.3,102.7,0
384.8,84.3,0
371.6,94.5,0
369.8,100.7,0
368.7,93.6,0
367.2,96.7,0
366.5,98.3,0
368.5,95.9,0
374.4,101.7,0
377.9,84.5,0
389.9,68.3,0
398.6,58.9,0
396.4,66.4,0
401.3,48.6,0
397.1,55.1,0
391.5,63.9,0
374.7,74.2,0
364.2,66.7,0
356.2,70.4,0
347.3,64.2,0
327.6,61.2,0
305.3,50.6,0
275.6,68.8,0
260.7,47.7,0
250.7,71.3,0
224.4,62.3,0
217.6,67.3,0
205.9,73.6,0
198.9,70.8,0
187.7,78.8,0
197.2,75.9,0
199.9,84.2,0
200.9,93.0,0
206.7,94.5,0
213.6,89.2,0
217.7,82.9,0
234.6,66.4,0
255.6,66.6,0
271.8,51.9,0
297.6,58.2,0
320.3,54.4,0
353.8,75.3,0
375.4,70.7,0
412.4,63.1,0
447.7,73.2,0
473.9,75.7,0
521.8,65.4,0
551.4,87.4,0
0.0,0.0,0
612.4,39.9,0
623.4,59.7,0
640.7,60.3,0
640.0,71.1,0
666.0,69.1,0
689.4,75.1,0
691.2,68.4,0
692.8,60.9,0
697.4,61.0,0
688.1,59.1,0
661.9,41.7,0
666.2,49.7,0
638.5,46.1,0
636.3,45.2,0
628.9,56.4,0
619.5,50.7,0
615.9,48.4,0
614.0,57.2,0
616.4,40.1,0
622.6,40.0,0
621.4,56.4,0
646.0,52.8,0
0.0,0.0,0
691.2,69.6,0
713.6,61.3,0
745.4,61.3,0
764.9,46.9,0
791.4,49.3,0
808.8,49.5,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
836.1,38.1,0
0.0,0.0,0
788.3,60.9,0
0.0,0.0,0
773.3,87.3,0
747.6,67.1,0
754.3,56.0,0
738.2,49.0,0
735.4,51.1,0
746.2,68.8,0
747.5,84.3,0
773.0,94.5,0
766.4,53.7,0
775.2,43.9,0
0.0,0.0,0
798.3,58.2,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
827.7,70.6,0
0.0,0.0,0
0.0,0.0,0
850.8,34.0,0
852.0,27.6,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
791.4,94.1,0
778.5,52.4,0
773.7,50.3,0
771.5,43.9,0
763.1,45.2,0
772.2,35.2,0
775.5,40.9,0
775.4,11.1,0
773.1,26.6,0
777.4,26.1,0
775.3,24.7,0
771.3,26.0,0
763.8,18.5,0
760.0,30.9,0
742.0,42.3,0
720.2,46.8,0
684.9,56.9,0
674.8,51.9,0
659.7,52.0,0
651.6,50.2,0
645.9,48.5,0
650.4,54.2,0
650.2,62.4,0
649.4,68.2,0
663.2,60.7,0
682.8,57.4,0
705.2,47.7,0
726.8,38.1,0
745.3,55.8,0
0.0,0.0,0
0.0,0.0,0
781.3,37.2,0
796.0,52.6,0
793.0,46.4,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
748.4,60.8,0
746.8,60.2,0
714.1,44.7,0
712.0,45.4,0
700.3,58.4,0
697.8,61.6,0
691.9,51.3,0
700.4,59.1,0
700.7,45.9,0
722.3,49.8,0
728.8,47.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
615.1,46.2,0
599.4,50.9,0
567.4,54.8,0
545.8,59.7,0
539.5,69.5,0
528.7,63.5,0
522.1,65.9,0
517.2,62.4,0
523.4,63.4,0
525.6,64.8,0
531.8,59.7,0
540.1,64.2,0
546.2,63.4,0
562.1,57.7,0
601.7,72.1,0
607.1,57.9,0
613.2,67.5,0
627.4,61.8,0
624.9,66.0,0
625.7,58.4,0
621.9,71.4,0
617.2,52.2,0
613.6,57.2,0
596.8,68.9,0
584.3,67.5,0
554.5,52.4,0
531.6,53.1,0
504.1,76.3,0
467.8,61.1,0
431.7,69.4,0
376.9,87.5,0
345.2,83.6,0
307.4,78.8,0
276.6,97.8,0
257.2,80.3,0
235.3,87.1,0
205.4,73.6,0
185.3,88.5,1
177.5,107.4,1
173.2,94.6,1
169.0,112.6,1
169.0,112.6,1
169.0,112.6,1
169.0,112.6,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
-816.2,-58.2,1
-198.4,-78.4,1
-101.1,-55.6,1
42.3,-36.8,1
280.7,-2.1,1
432.9,16.2,1
373.6,19.4,1
248.8,6.7,1
106.5,-31.0,1
-102.0,-52.2,1
-303.8,-54.9,1
-472.4,-61.1,1
-442.5,-51.0,1
-319.2,-20.9,1
-147.3,34.6,1
42.1,57.6,1
265.9,93.2,1
419.5,86.6,1
426.0,21.9,1
331.1,-34.9,1
183.5,-66.5,1
-7.3,-102.7,1
-226.1,-121.0,1
-405.9,-111.1,1
-453.9,-35.2,1
-361.2,19.8,1
-234.2,82.6,1
-43.7,150.8,1
142.3,177.4,1
260.4,180.9,1
290.4,93.1,1
247.0,38.8,1
129.7,-99.3,1
-9.3,-127.6,1
-157.3,-133.4,1
-299.1,-129.1,1
-280.3,-56.0,1
-196.4,8.3,1
-40.1,73.7,1
129.8,130.1,1
285.8,144.6,1
358.5,92.9,1
311.9,41.3,1
206.5,-27.4,1
75.6,-65.2,1
-105.1,-122.2,1
-269.5,-120.2,1
-395.4,-127.5,1
-363.4,-117.7,1
-245.7,-93.0,1
-53.4,-55.5,1
108.8,3.6,1
297.0,39.5,1
413.0,62.4,1
367.3,53.4,1
245.5,29.7,1
74.0,-17.3,1
-108.3,-41.1,1
-311.1,-81.9,1
-483.2,-89.6,1
-484.4,-90.5,1
-370.9,-85.3,1
-213.6,-53.1,1
-28.2,31.0,1
132.1,44.1,1
349.6,55.2,1
472.8,82.3,1
466.0,72.6,1
374.5,53.7,1
242.0,-18.9,1
40.0,-51.3,1
-170.3,-91.2,1
-395.5,-107.7,1
-557.7,-100.1,1
-510.1,-110.4,0
-397.6,-80.2,0
-233.7,-43.7,0
-104.5,23.6,0
-12.1,31.6,0
14.2,47.2,0
31.7,53.1,0
34.8,53.1,0
53.8,48.5,0
57.7,55.2,0
67.8,57.7,0
73.8,51.7,0
79.8,53.7,0
76.9,61.3,0
74.8,51.8,0
68.3,61.8,0
61.9,55.8,0
41.1,58.4,0
25.1,57.0,0
19.4,49.0,0
16.3,39.5,0
16.3,35.9,0
30.7,194.1,0
30.9,194.5,0
30.3,194.9,0
30.1,195.7,0
29.9,196.5,0
29.6,196.2,0
28.9,196.8,0
29.0,197.1,0
29.3,197.1,0
28.9,197.1,0
29.0,197.3,0
29.1,197.4,0
28.7,197.5,0
29.0,197.3,0
29.4,197.1,0
29.2,197.0,0
29.1,197.0,0
29.5,196.7,0
27.1,199.3,0
26.9,199.1,0
28.7,196.9,0
29.1,196.5,0
29.0,195.9,0
28.7,195.9,0
29.0,195.3,0
28.8,195.0,0
28.8,194.6,0
29.2,194.4,0
29.0,194.3,0
28.9,194.3,0
28.8,194.4,0
29.2,194.1,0
29.2,194.0,0
16.4,56.5,0
87.7,50.0,0
139.3,63.2,0
144.2,58.8,0
125.1,61.6,0
103.5,55.3,0
75.7,68.6,0
74.5,55.6,0
80.6,54.3,0
111.1,65.1,1
177.2,72.1,1
196.6,56.4,1
159.3,-4.1,1
60.1,-59.7,1
-74.6,-136.8,1
-229.0,-194.9,1
-389.5,-207.8,1
-416.2,-178.0,1
-339.9,-127.9,1
-167.5,-29.3,1
3.7,44.6,1
215.4,113.3,1
389.4,133.5,1
447.3,77.0,1
335.1,6.2,1
178.5,-64.8,1
-14.9,-139.2,1
-244.9,-187.5,1
-405.0,-190.1,1
-429.8,-140.7,1
-330.1,-84.7,1
-211.1,-28.8,1
-62.1,44.3,1
55.3,117.8,1
128.9,139.6,1
206.8,133.0,1
182.7,98.3,1
77.6,26.4,1
-6.6,-14.0,1
-121.4,-55.3,1
-210.6,-69.1,1
-234.3,-46.1,1
-216.0,15.5,1
-166.1,45.2,1
-27.8,106.0,1
111.6,118.4,1
263.7,115.5,1
279.9,36.5,1
212.6,-38.7,1
88.3,-64.7,1
-26.2,-121.1,1
-139.1,-148.2,1
-252.6,-137.8,1
-238.9,-67.2,1
-140.1,-39.5,1
8.9,53.5,1
186.9,124.6,1
307.6,130.5,1
305.7,51.4,1
218.7,13.3,1
124.1,-44.3,1
62.9,-63.8,1
-20.9,-107.3,1
-61.9,-112.2,1
-69.8,-64.3,1
-73.7,26.7,1
-64.3,143.9,1
16.1,211.6,1
105.7,248.9,1
129.6,162.0,1
158.6,1.7,1
197.7,-143.9,1
166.1,-215.5,1
89.9,-250.9,1
12.8,-256.6,1
-43.1,-234.5,1
-49.9,-135.1,1
-14.2,38.2,1
60.5,232.1,1
67.3,318.3,1
38.9,324.3,1
-5.6,228.4,1
-54.0,85.4,1
-58.3,-61.7,1
35.5,-234.8,1
172.0,-310.5,1
306.1,-291.7,1
311.2,-247.4,1
228.2,-160.4,1
121.5,-95.5,1
9.4,-67.1,1
-105.6,-21.9,1
-203.6,34.4,1
-181.5,87.2,1
-109.8,127.2,1
-10.6,178.9,1
44.8,162.4,1
69.5,147.0,1
98.3,62.2,1
123.9,-58.1,1
139.3,-191.9,1
186.3,-238.7,1
256.9,-239.6,1
232.7,-231.6,1
77.1,-215.8,1
-132.8,-185.9,1
-211.0,-133.3,1
-184.8,-30.7,1
-226.3,71.5,1
-246.2,153.2,1
-116.6,219.6,1
106.8,242.2,1
167.3,213.3,1
119.7,129.8,1
67.9,-25.6,1
-46.8,-94.9,1
-178.5,-161.7,1
-231.8,-167.4,1
-144.2,-116.9,1
-54.3,-88.1,1
24.7,-66.5,1
47.7,-18.1,1
60.9,91.3,1
44.6,211.9,1
-6.9,233.0,1
-48.7,210.3,1
-67.7,112.3,1
-114.6,-36.5,1
-203.5,-210.9,1
-208.2,-307.6,1
-120.5,-336.0,1
-18.9,-331.2,1
21.8,-282.1,1
-16.4,-160.4,1
-22.4,42.6,1
-14.8,255.6,1
37.0,381.9,1
84.9,380.2,1
137.2,241.5,1
171.7,92.2,1
206.2,-107.5,1
201.1,-250.6,1
177.2,-314.5,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
-58.3,-311.7,1
-55.3,-292.5,1
-30.8,-291.7,1
-4.3,-230.4,1
20.1,-96.8,1
6.4,58.2,1
-35.7,268.4,1
-65.9,407.6,1
-52.2,396.1,1
-24.7,325.8,1
-10.8,215.6,1
-26.8,29.0,1
-72.7,-163.1,1
-122.7,-279.9,1
-130.0,-323.5,1
-106.5,-282.9,1
-32.7,-195.3,1
24.2,-77.7,1
70.4,85.9,1
100.7,215.4,1
106.1,314.6,1
86.7,328.1,1
65.6,274.2,1
63.5,86.1,1
80.3,-96.4,1
85.7,-251.1,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
0.0,0.0,1
4.4,-331.9,1
-8.4,-302.1,1
51.6,-264.2,0
76.1,-69.1,0
93.3,98.1,0
140.7,159.0,0
163.8,205.1,0
162.7,210.9,0
141.0,219.1,0
130.6,227.2,0
147.4,222.1,0
181.9,216.4,0
210.8,213.8,0
209.1,220.5,0
184.4,220.1,0
183.9,211.3,0
203.3,210.1,0
238.0,217.9,0
301.1,197.8,0
368.4,214.8,0
453.9,220.8,0
533.5,191.9,0
569.1,211.9,0
582.3,212.0,0
568.6,210.6,0
545.8,222.9,0
506.1,220.0,0
485.9,205.6,0
492.2,204.2,0
495.0,186.7,0
485.9,195.0,0
461.3,200.6,0
402.5,201.2,0
323.5,223.0,0
275.7,227.0,0
256.9,210.0,0
253.7,222.5,0
278.3,209.5,0
291.9,189.5,0
279.4,211.4,0
245.2,228.9,0
207.1,219.7,0
184.6,216.9,0
196.8,186.1,0
220.1,187.3,0
227.5,171.1,0
214.8,226.8,0
173.9,227.6,0
164.3,208.6,0
174.6,217.1,0
185.4,220.6,0
216.7,197.8,0
225.0,203.3,0
211.1,210.6,0
198.2,212.0,0
205.5,230.9,0
226.0,237.6,0
280.4,206.7,0
372.3,224.6,0
434.4,198.8,0
470.8,212.2,0
516.8,252.9,0
520.8,240.2,0
494.0,257.5,0
